Date,Open,High,Low,Close,AdjClose,Volume,Dividends
2005-01-03,121.55999755859375,121.76000213623047,119.9000015258789,120.30000305175781,81.38372802734375,55748000,0.0
2005-01-04,120.45999908447266,120.54000091552734,118.44000244140625,118.83000183105469,80.3892822265625,69167600,0.0
2005-01-05,118.73999786376953,119.25,118.0,118.01000213623047,79.83450317382812,65667300,0.0
2005-01-06,118.44000244140625,119.1500015258789,118.26000213623047,118.61000061035156,80.24040985107422,47814700,0.0
2005-01-07,118.97000122070312,119.2300033569336,118.12999725341797,118.44000244140625,80.12543487548828,55847700,0.0
2005-01-10,118.33999633789062,119.45999908447266,118.33999633789062,119.0,80.50425720214844,56563300,0.0
2005-01-11,118.63999938964844,118.73999786376953,117.98999786376953,118.18000030517578,79.94953918457031,63099700,0.0
2005-01-12,118.4000015258789,118.83999633789062,117.5199966430664,118.56999969482422,80.21337127685547,72720500,0.0
2005-01-13,118.63999938964844,118.7300033569336,117.5,117.62000274658203,79.57069396972656,55537500,0.0
2005-01-14,117.97000122070312,118.52999877929688,117.76000213623047,118.23999786376953,79.9901351928711,42032500,0.0
2005-01-18,118.05000305175781,119.62000274658203,117.94999694824219,119.47000122070312,80.82218933105469,57391700,0.0
2005-01-19,119.43000030517578,119.5199966430664,118.20999908447266,118.22000122070312,79.97661590576172,54378900,0.0
2005-01-20,117.88999938964844,118.19999694824219,117.29000091552734,117.5,79.48950958251953,72049300,0.0
2005-01-21,117.79000091552734,118.0,116.6500015258789,116.77999877929688,79.00238800048828,63160400,0.0
2005-01-24,117.08999633789062,117.33999633789062,116.37000274658203,116.55000305175781,78.8468246459961,58441900,0.0
2005-01-25,116.91000366210938,117.47000122070312,116.72000122070312,116.87999725341797,79.07008361816406,68245000,0.0
2005-01-26,117.31999969482422,117.5999984741211,117.04000091552734,117.2300033569336,79.3068618774414,57195100,0.0
2005-01-27,117.19000244140625,117.75,116.9800033569336,117.43000030517578,79.44215393066406,55878800,0.0
2005-01-28,117.48999786376953,117.55000305175781,116.61000061035156,117.43000030517578,79.44215393066406,60738900,0.0
2005-01-31,117.94999694824219,118.25,117.70999908447266,118.16000366210938,79.93602752685547,52532700,0.0
2005-02-01,118.25,119.08000183105469,118.0999984741211,118.91000366210938,80.44338989257812,49841200,0.0
2005-02-02,119.05999755859375,119.58999633789062,118.9000015258789,119.2699966430664,80.68692779541016,52468900,0.0
